Quest Name,Objective,Steps,Min Level,Max Level,First Step Position
Spawn Point Wander,"Spawn Point (-118.6 0.0 -252.2)",1,0,99,"(-118.6, 0.0, -252.2)"
Spawn Point Wander,"Spawn Point (-224.9 0.1 -279.9)",1,0,99,"(-224.9, 0.1, -279.9)"
Spawn Point Wander,"Spawn Point (-275.2 0.1 -381.1)",1,0,99,"(-275.2, 0.1, -381.1)"
Spawn Point Wander,"Spawn Point (-170.5 0.1 -419.4)",1,0,99,"(-170.5, 0.1, -419.4)"
Spawn Point Wander,"Spawn Point (-205.9 4.2 -293.6)",1,0,99,"(-205.9, 4.2, -293.6)"
Spawn Point Wander,"Spawn Point (-226.7 0.1 -279.6)",1,0,99,"(-226.7, 0.1, -279.6)"
Spawn Point Wander,"Spawn Point (-257.2 4.1 -280.1)",1,0,99,"(-257.2, 4.1, -280.1)"
Spawn Point Wander,"Spawn Point (-276.6 0.1 -335.4)",1,0,99,"(-276.6, 0.1, -335.4)"
Spawn Point Wander,"Spawn Point (-199.4 4.1 -296.5)",1,0,99,"(-199.4, 4.1, -296.5)"
Spawn Point Wander,"Spawn Point (-279.2 0.1 -349.2)",1,0,99,"(-279.2, 0.1, -349.2)"
Spawn Point Wander,"Spawn Point (-217.3 -4.0 -383.3)",1,0,99,"(-217.3, -4.0, -383.3)"
Spawn Point Wander,"Spawn Point (-269.9 -2.1 -392.3)",1,0,99,"(-269.9, -2.1, -392.3)"
Spawn Point Wander,"Spawn Point (-218.1 2.7 -448.6)",1,0,99,"(-218.1, 2.7, -448.6)"
Spawn Point Wander,"Spawn Point (-170.8 -4.0 -342.4)",1,0,99,"(-170.8, -4.0, -342.4)"
Spawn Point Wander,"Spawn Point (-171.0 -4.0 -337.6)",1,0,99,"(-171.0, -4.0, -337.6)"
Spawn Point Wander,"Spawn Point (-208.0 4.2 -297.9)",1,0,99,"(-208.0, 4.2, -297.9)"
Spawn Point Wander,"Spawn Point (-134.6 4.2 -346.0)",1,0,99,"(-134.6, 4.2, -346.0)"
Spawn Point Wander,"Spawn Point (-251.1 -4.0 -296.6)",1,0,99,"(-251.1, -4.0, -296.6)"
Spawn Point Wander,"Spawn Point (-127.5 6.2 -333.6)",1,0,99,"(-127.5, 6.2, -333.6)"
Spawn Point Wander,"Spawn Point (-250.0 -4.0 -293.7)",1,0,99,"(-250.0, -4.0, -293.7)"
Spawn Point Wander,"Spawn Point (-141.9 -4.0 -416.7)",1,0,99,"(-141.9, -4.0, -416.7)"
Spawn Point Wander,"Spawn Point (-207.8 4.2 -295.2)",1,0,99,"(-207.8, 4.2, -295.2)"
Spawn Point Wander,"Spawn Point (-206.7 4.2 -290.5)",1,0,99,"(-206.7, 4.2, -290.5)"
Spawn Point Wander,"Spawn Point (-166.7 0.1 -416.1)",1,0,99,"(-166.7, 0.1, -416.1)"
Spawn Point Wander,"Spawn Point (-135.2 -5.0 -265.5)",1,0,99,"(-135.2, -5.0, -265.5)"
Spawn Point Wander,"Spawn Point (-112.6 4.2 -419.1)",1,0,99,"(-112.6, 4.2, -419.1)"
Spawn Point Wander,"Spawn Point (-116.6 -4.0 -398.2)",1,0,99,"(-116.6, -4.0, -398.2)"
Spawn Point Wander,"Spawn Point (-206.3 1.5 -291.0)",1,0,99,"(-206.3, 1.5, -291.0)"
Spawn Point Wander,"Spawn Point (-279.7 0.1 -353.0)",1,0,99,"(-279.7, 0.1, -353.0)"
Spawn Point Wander,"Spawn Point (-108.6 4.2 -413.9)",1,0,99,"(-108.6, 4.2, -413.9)"
Spawn Point Wander,"Spawn Point (-116.3 -4.0 -404.2)",1,0,99,"(-116.3, -4.0, -404.2)"
Spawn Point Wander,"Spawn Point (-245.0 2.7 -448.6)",1,0,99,"(-245.0, 2.7, -448.6)"
Spawn Rush,"Spawn Rush: Objective #1",1,0,99,"(-264.7, -4.0, -390.3)"
Boss Hunter,"Spawn Point (-255.6 4.1 -376.4)",1,15,99,"(-255.6, 4.1, -376.4)"
Boss Hunter,"Spawn Point (-178.2 0.1 -415.3)",1,15,99,"(-178.2, 0.1, -415.3)"
Boss Hunter,"Spawn Point (-116.4 0.0 -256.5)",1,15,99,"(-116.4, 0.0, -256.5)"
Boss Hunter,"Spawn Point (-183.6 2.7 -227.1)",1,15,99,"(-183.6, 2.7, -227.1)"
Boss Hunter,"Spawn Point (-116.0 0.0 -336.4)",1,15,99,"(-116.0, 0.0, -336.4)"
Boss Hunter,"Spawn Point (-127.8 4.2 -382.3)",1,15,99,"(-127.8, 4.2, -382.3)"
Boss Hunter,"Spawn Point (-202.2 0.0 -393.9)",1,15,99,"(-202.2, 0.0, -393.9)"
Boss Hunter,"Spawn Point (-260.3 0.0 -390.6)",1,15,99,"(-260.3, 0.0, -390.6)"
Boss Hunter,"Spawn Point (-134.4 4.2 -341.1)",1,15,99,"(-134.4, 4.2, -341.1)"
Boss Hunter,"Spawn Point (-207.1 4.2 -295.2)",1,15,99,"(-207.1, 4.2, -295.2)"
Boss Hunter,"Spawn Point (-258.0 0.0 -385.5)",1,15,99,"(-258.0, 0.0, -385.5)"
Boss Hunter,"Spawn Point (-116.1 0.0 -339.4)",1,15,99,"(-116.1, 0.0, -339.4)"
Boss Hunter,"Spawn Point (-205.3 0.0 -390.6)",1,15,99,"(-205.3, 0.0, -390.6)"
Boss Hunter,"Spawn Point (-244.1 2.7 -452.9)",1,15,99,"(-244.1, 2.7, -452.9)"
Boss Hunter,"Spawn Point (-213.1 0.1 -378.8)",1,15,99,"(-213.1, 0.1, -378.8)"
Boss Hunter,"Spawn Point (-248.8 4.2 -362.2)",1,15,99,"(-248.8, 4.2, -362.2)"
Boss Hunter,"Spawn Point (-215.2 2.7 -448.7)",1,15,99,"(-215.2, 2.7, -448.7)"
Boss Hunter,"Spawn Point (-128.4 -4.0 -418.0)",1,15,99,"(-128.4, -4.0, -418.0)"
Boss Hunter,"Spawn Point (-231.6 0.1 -286.7)",1,15,99,"(-231.6, 0.1, -286.7)"
Boss Hunter,"Spawn Point (-279.6 0.1 -365.4)",1,15,99,"(-279.6, 0.1, -365.4)"
Boss Hunter,"Spawn Point (-279.6 0.1 -365.4)",1,15,99,"(-279.6, 0.1, -365.4)"
Boss Hunter,"Spawn Point (-184.6 0.1 -416.5)",1,15,99,"(-184.6, 0.1, -416.5)"
Boss Hunter,"Spawn Point (-244.8 -4.0 -414.8)",1,15,99,"(-244.8, -4.0, -414.8)"
Boss Hunter,"Spawn Point (-245.3 2.7 -452.9)",1,15,99,"(-245.3, 2.7, -452.9)"
Boss Hunter,"Spawn Point (-253.6 4.1 -376.3)",1,15,99,"(-253.6, 4.1, -376.3)"
Boss Hunter,"Spawn Point (-157.6 2.7 -222.8)",1,15,99,"(-157.6, 2.7, -222.8)"
Boss Hunter,"Spawn Point (-184.4 2.7 -222.8)",1,15,99,"(-184.4, 2.7, -222.8)"
Boss Hunter,"Spawn Point (-157.2 2.7 -227.0)",1,15,99,"(-157.2, 2.7, -227.0)"
Boss Hunter,"Spawn Point (-179.4 0.1 -407.4)",1,15,99,"(-179.4, 0.1, -407.4)"
Boss Hunter,"Spawn Point (-224.9 0.1 -279.9)",1,15,99,"(-224.9, 0.1, -279.9)"
Boss Hunter,"Spawn Point (-275.2 0.1 -381.1)",1,15,99,"(-275.2, 0.1, -381.1)"
Boss Hunter,"Spawn Point (-226.7 0.1 -279.6)",1,15,99,"(-226.7, 0.1, -279.6)"
Boss Hunter,"Spawn Point (-199.4 4.1 -296.5)",1,15,99,"(-199.4, 4.1, -296.5)"
Boss Hunter,"Spawn Point (-279.2 0.1 -349.2)",1,15,99,"(-279.2, 0.1, -349.2)"
Boss Hunter,"Spawn Point (-218.1 2.7 -448.6)",1,15,99,"(-218.1, 2.7, -448.6)"
Boss Hunter,"Spawn Point (-208.0 4.2 -297.9)",1,15,99,"(-208.0, 4.2, -297.9)"
Boss Hunter,"Spawn Point (-134.6 4.2 -346.0)",1,15,99,"(-134.6, 4.2, -346.0)"
Boss Hunter,"Spawn Point (-141.9 -4.0 -416.7)",1,15,99,"(-141.9, -4.0, -416.7)"
Boss Hunter,"Spawn Point (-206.3 1.5 -291.0)",1,15,99,"(-206.3, 1.5, -291.0)"
Boss Hunter,"Spawn Point (-279.7 0.1 -353.0)",1,15,99,"(-279.7, 0.1, -353.0)"
Boss Hunter,"Spawn Point (-245.0 2.7 -448.6)",1,15,99,"(-245.0, 2.7, -448.6)"
Sewage Conduit Pump Switch,"Sewage Conduit Pump Switch: Objective #1",2,0,99,"(-137.0, -4.1, -255.9)"
Medical Block Elevator Power Switch,"Medical Block Elevator Power Switch: Objective #1",2,0,99,"(-123.8, -4.0, -314.4)"
Cargo Block Elevator Power Switch,"Cargo Block Elevator Power Switch: Objective #1",2,0,99,"(-122.6, -4.0, -353.8)"
Main Elevator Power Switch,"Main Elevator Power Switch: Objective #1",2,0,99,"(-272.9, -4.0, -366.4)"
Parking Gate Controls,"Parking Gate Controls: Objective #1",2,0,99,"(-244.1, 4.1, -380.8)"
Parking Gate Alarm Controls,"Parking Gate Alarm Controls: Objective #1",2,0,99,"(-219.6, 4.1, -381.1)"
Hangar Gate Controls,"Hangar Gate Controls: Objective #1",2,0,99,"(-171.8, 4.3, -283.2)"
Weapons Testing Area Room,"Weapons Testing Area Room: Objective #1",1,15,99,"(-182.8, 0.4, -315.9)"
Conference Room,"Conference Room: Objective #1",1,0,99,"(-222.1, 4.1, -355.7)"
Conference Room,"Conference Room: Objective #2",1,0,99,"(-230.4, 4.1, -340.2)"
Conference Room,"Conference Room: Objective #3",1,0,99,"(-221.8, 4.1, -331.0)"
Conference Room,"Conference Room: Objective #4",1,0,99,"(-234.6, 4.1, -346.6)"
Manager's Office,"Manager's Office: Objective #1",2,15,99,"(-162.9, 4.1, -348.7)"
Red Room,"Red Room: Objective #1",4,15,99,"(-254.1, 4.1, -326.2)"
Violet Room,"Violet Room: Objective #1",4,15,99,"(-267.2, 4.1, -321.6)"
Black Room,"Black Room: Objective #1",1,15,99,"(-126.3, 0.0, -361.8)"
Black Room,"Black Room: Objective #2",1,15,99,"(-138.0, 0.0, -356.1)"
Black Room,"Black Room: Objective #3",1,15,99,"(-130.3, 0.1, -357.6)"
Blue Room,"Blue Room: Objective #1",1,15,99,"(-136.6, 0.0, -403.9)"
Blue Room,"Blue Room: Objective #2",1,15,99,"(-124.2, 0.0, -398.4)"
Green Room,"Green Room: Objective #1",1,15,99,"(-132.1, 4.1, -350.5)"
Green Room,"Green Room: Objective #2",1,15,99,"(-124.6, 4.1, -351.1)"
Green Room,"Green Room: Objective #3",1,15,99,"(-123.2, 4.1, -356.2)"
Green Room,"Green Room: Objective #4",1,15,99,"(-137.1, 4.1, -368.4)"
Green Room,"Green Room: Objective #5",1,15,99,"(-124.0, 4.1, -364.9)"
Green Room,"Green Room: Objective #6",1,15,99,"(-128.1, 4.1, -376.8)"
Green Room,"Green Room: Objective #7",1,15,99,"(-137.7, 4.1, -376.5)"
Green Room,"Green Room: Objective #8",1,15,99,"(-138.3, 4.1, -357.4)"
Sanitar's Room,"Sanitar's Room: Objective #1",1,15,99,"(-131.4, 4.1, -336.3)"
Server Room,"Server Room: Objective #1",1,0,99,"(-115.9, 1.5, -308.9)"
Server Room,"Server Room: Objective #2",1,0,99,"(-126.7, 1.4, -290.8)"
Server Room,"Server Room: Objective #3",1,0,99,"(-137.6, 1.4, -309.4)"
Server Room,"Server Room: Objective #4",1,0,99,"(-138.4, 4.1, -318.8)"
Server Room,"Server Room: Objective #5",1,0,99,"(-138.5, 4.1, -291.3)"
Server Room Control Room,"Server Room Control Room: Objective #1",3,0,99,"(-138.3, 4.1, -281.7)"
Main Working Area East,"Main Working Area East: Objective #1",1,0,99,"(-183.3, 0.0, -328.0)"
Main Working Area East,"Main Working Area East: Objective #2",1,0,99,"(-166.0, 0.0, -323.2)"
Main Working Area East,"Main Working Area East: Objective #3",1,0,99,"(-158.6, 0.1, -317.9)"
Main Working Area West,"Main Working Area West: Objective #1",1,0,99,"(-174.6, 0.0, -372.8)"
Main Working Area West,"Main Working Area West: Objective #2",1,0,99,"(-184.4, 0.0, -370.5)"
Main Working Area West,"Main Working Area West: Objective #3",1,0,99,"(-163.1, 0.0, -372.7)"
Main Working Area West,"Main Working Area West: Objective #4",1,0,99,"(-160.9, 0.0, -360.4)"
Main Working Area West,"Main Working Area West: Objective #5",1,0,99,"(-169.3, 0.1, -358.2)"
Main Working Area West,"Main Working Area West: Objective #6",1,0,99,"(-181.8, 0.0, -358.7)"
Security Office,"Security Office: Objective #1",1,0,99,"(-266.9, 4.1, -326.3)"
Security Office,"Security Office: Objective #2",1,0,99,"(-258.1, 4.1, -318.1)"
Board Room,"Board Room: Objective #1",1,0,99,"(-168.0, 4.1, -345.2)"
Board Room,"Board Room: Objective #2",1,0,99,"(-177.1, 4.1, -342.5)"
Medical Block Elevator Stairwell,"Medical Block Elevator Stairwell: Objective #1",2,0,99,"(-127.4, -2.0, -333.3)"
Ventilation Shaft Stairwell,"Ventilation Shaft Stairwell: Objective #1",2,0,99,"(-108.1, -2.0, -419.2)"
Parking Stairwell,"Parking Stairwell: Objective #1",2,0,99,"(-269.4, -2.0, -392.3)"
NE Stairwell,"NE Stairwell: Objective #1",2,0,99,"(-253.7, -1.9, -303.5)"
Central Stairwell 1,"Central Stairwell 1: Objective #1",2,0,99,"(-171.2, -2.7, -328.7)"
Central Stairwell 2,"Central Stairwell 2: Objective #1",2,0,99,"(-170.7, -2.7, -357.0)"
Server Room SW Stairs,"Server Room SW Stairs: Objective #1",1,0,99,"(-119.0, 1.4, -332.0)"
Server Room NW Stairs,"Server Room NW Stairs: Objective #1",1,0,99,"(-138.3, 1.4, -331.9)"
Server Room Drop-Down Area,"Server Room Drop-Down Area: Objective #1",1,0,99,"(-121.0, -4.0, -308.9)"
Negotiation Room,"Negotiation Room: Objective #1",1,0,99,"(-143.7, 0.0, -398.7)"
Negotiation Room,"Negotiation Room: Objective #2",1,0,99,"(-157.9, 0.0, -394.5)"
Blue Room Entry,"Blue Room Entry: Objective #1",1,0,99,"(-137.2, 0.0, -409.8)"
Blue Room Entry,"Blue Room Entry: Objective #2",1,0,99,"(-136.9, 0.0, -387.1)"
Lecture Hall,"Lecture Hall: Objective #1",1,0,99,"(-216.7, 0.0, -314.3)"
Lecture Hall,"Lecture Hall: Objective #2",1,0,99,"(-219.7, 0.4, -307.1)"
Lecture Hall,"Lecture Hall: Objective #3",1,0,99,"(-203.5, 1.4, -305.4)"
Gym,"Gym: Objective #1",1,0,99,"(-242.1, 0.0, -296.3)"
Security Barracks,"Security Barracks: Objective #1",1,0,99,"(-257.1, 0.0, -321.5)"
Admin Office,"Admin Office: Objective #1",1,0,99,"(-250.9, 4.1, -368.9)"
Admin Office,"Admin Office: Objective #2",1,0,99,"(-258.0, 4.2, -370.2)"
Admin Office,"Admin Office: Objective #3",1,0,99,"(-267.1, 4.1, -371.1)"
Cafeteria,"Cafeteria: Objective #1",1,0,99,"(-235.3, 4.1, -311.0)"
Cafeteria,"Cafeteria: Objective #2",1,0,99,"(-237.1, 4.1, -297.0)"
Cafeteria,"Cafeteria: Objective #3",1,0,99,"(-223.1, 4.1, -297.1)"
Cafeteria Camping,"Cafeteria Camping: Objective #1",2,0,99,"(-215.8, 4.1, -306.3)"
Infirmary,"Infirmary: Objective #1",1,0,99,"(-136.9, 4.1, -388.6)"
Infirmary,"Infirmary: Objective #2",1,0,99,"(-127.6, 4.2, -398.7)"
Infirmary,"Infirmary: Objective #3",1,0,99,"(-136.3, 4.1, -409.7)"
Infirmary,"Infirmary: Objective #4",1,0,99,"(-138.1, 4.1, -399.6)"
Offices 1,"Offices 1: Objective #1",2,0,99,"(-189.6, 4.1, -409.6)"
Offices 2,"Offices 2: Objective #1",1,0,99,"(-142.8, 4.1, -400.0)"
Offices Outside,"Offices Outside: Objective #1",1,0,99,"(-161.7, 4.1, -411.6)"
Offices Outside,"Offices Outside: Objective #2",1,0,99,"(-178.4, 4.1, -417.8)"
Rec Area 2nd Floor Patrol,"Rec Area 2nd Floor Patrol: Objective #1",2,0,99,"(-244.4, 4.1, -317.5)"
Rec Area 2nd Floor Patrol,"Rec Area 2nd Floor Patrol: Objective #2",2,0,99,"(-244.2, 4.1, -368.7)"
Rec Area 2nd Floor Patrol,"Rec Area 2nd Floor Patrol: Objective #3",2,0,99,"(-208.1, 4.1, -369.1)"
Rec Area 2nd Floor Patrol,"Rec Area 2nd Floor Patrol: Objective #4",2,0,99,"(-205.9, 4.1, -343.2)"
Rec Area 2nd Floor Patrol,"Rec Area 2nd Floor Patrol: Objective #5",2,0,99,"(-207.8, 4.1, -318.2)"
Main Work Area 2nd Floor Patrol,"Main Work Area 2nd Floor Patrol: Objective #1",2,0,99,"(-192.6, 4.1, -349.8)"
Main Work Area 2nd Floor Patrol,"Main Work Area 2nd Floor Patrol: Objective #2",2,0,99,"(-195.2, 4.1, -383.1)"
Main Work Area 2nd Floor Patrol,"Main Work Area 2nd Floor Patrol: Objective #3",2,0,99,"(-147.9, 4.1, -351.0)"
Main Work Area 2nd Floor Patrol,"Main Work Area 2nd Floor Patrol: Objective #4",2,0,99,"(-148.2, 4.1, -335.1)"
Main Work Area 2nd Floor Patrol,"Main Work Area 2nd Floor Patrol: Objective #5",2,0,99,"(-146.4, 4.1, -303.7)"
Main Work Area 2nd Floor Patrol,"Main Work Area 2nd Floor Patrol: Objective #6",2,0,99,"(-195.0, 4.1, -303.9)"
